31344386;349087811;1020765372;
31344386;1020765372;349087820;
47086137;349087916;349087917;
47086137;349087917;1396323395;
47086137;1396323395;1396323823;
47086137;1396323823;1376678599;
47086153;600475269;600475258;
47086153;600475258;600475255;
47086153;600475255;349087915;
47086154;600475271;600475265;
47086154;600475265;600475266;
47086154;600475266;600475269;
47086156;600475271;600475263;
47086156;600475263;600475261;
47086156;600475261;600475259;
47086156;600475259;600472162;
47086157;349087913;349087914;
47086157;349087914;349087915;
47086158;349087916;600475271;
47086160;349087915;600475272;
47086160;600475272;349087916;
47086806;266001430;266001432;
47086806;266001432;266001433;
47086806;266001433;266001434;
47086806;266001434;266001435;
47086806;266001435;1124768366;
47086806;1124768366;266001437;
47086806;266001437;266001438;
47086806;266001438;266001439;
47086806;266001439;1124768369;
47086806;1124768369;266001440;
47086806;266001440;266001441;
47086806;266001441;266001442;
47086806;266001442;266001443;
47086806;266001443;266001444;
47086806;266001444;266001445;
47086806;266001445;266001446;
47086806;266001446;266001447;
47086806;266001447;266001448;
47086806;266001448;266001449;
47086806;266001449;266001450;
47086806;266001450;266001451;
47086806;266001451;266001452;
47086806;266001452;266001453;
47086806;266001453;266001454;
47086806;266001454;266001455;
47086806;266001455;266001456;
47086806;266001456;266001457;
47086806;266001457;266001458;
47086806;266001458;266001459;
47086806;266001459;266001460;
47086806;266001460;266001461;
47086806;266001461;266001462;
47086806;266001462;266001463;
47086806;266001463;266001464;
47086806;266001464;266001465;
47086806;266001465;266001466;
47086806;266001466;266001467;
47086806;266001467;266001468;
47086806;266001468;266001469;
47086806;266001469;266001470;
47086806;266001470;266001471;
47086806;266001471;266001472;
47086806;266001472;266001473;
47086806;266001473;266001474;
47086806;266001474;266001475;
47086806;266001475;266001476;
47086806;266001476;266001477;
47086806;266001477;266001478;
47086806;266001478;266001479;
47086806;266001479;266001480;
47086806;266001480;266001481;
47086806;266001481;266001482;
47086806;266001482;266001483;
47086806;266001483;266001484;
47086806;266001484;266001485;
47086806;266001485;266001486;
47086806;266001486;266001487;
47086806;266001487;266001488;
47086806;266001488;266001489;
47086806;266001489;2161394660;
47086807;1115179320;3826831836;
47086807;3826831836;3826831837;
47086807;3826831837;3826831838;
47086807;3826831838;600482193;
47086807;600482193;600482198;
47086807;600482198;600482197;
47086807;600482197;600482203;
47086807;600482203;600482202;
47086807;600482202;600482201;
47086807;600482201;600482199;
47086807;600482199;600482200;
47086807;600482200;600482206;
47086807;600482206;600482207;
47086807;600482207;1587613833;
47086807;1587613833;1587613835;
47086807;1587613835;266001435;
47086808;266001429;266001430;
47086809;600482204;600482169;
47086810;266001426;1124777940;
47086810;1124777940;600482139;
47086810;600482139;600482150;
47086810;600482150;600482151;
47086810;600482151;600482152;
47086810;600482152;600482153;
47086810;600482153;600482187;
47086810;600482187;600482188;
47086810;600482188;600482181;
47086810;600482181;600482182;
47086810;600482182;600482195;
47086810;600482195;906103841;
47086811;600482170;600482144;
47086811;600482144;600482143;
47086811;600482143;600482142;
47086811;600482142;600482141;
47086811;600482141;600482140;
47086811;600482140;600482157;
47086811;600482157;600482156;
47086811;600482156;600482155;
47086811;600482155;600482154;
47086811;600482154;600482164;
47086811;600482164;600482161;
47086811;600482161;600482162;
47086811;600482162;600482163;
47086811;600482163;600482173;
47086811;600482173;600482174;
47086811;600482174;600482175;
47086811;600482175;600482176;
47086811;600482176;600482171;
47086811;600482171;600482183;
47086811;600482183;600482184;
47086811;600482184;600482185;
47086811;600482185;600482186;
47086811;600482186;600482194;
47086811;600482194;906103841;
47086812;600482205;600482170;
47087948;5280133667;349087654;
47087948;349087654;349087655;
47087948;349087655;349087656;
47087948;349087656;349087658;
47087948;349087658;349087659;
47087948;349087659;349087660;
47087948;349087660;4946855366;
47087948;4946855366;349087666;
47087948;349087666;349087670;
47087948;349087670;349087671;
47087948;349087671;349087673;
47087948;349087673;349087674;
47087948;349087674;349087675;
47087948;349087675;349087676;
47087948;349087676;349087677;
47087948;349087677;349087679;
47087948;349087679;349087680;
47087948;349087680;349087681;
47087948;349087681;349087682;
47087948;349087682;349087683;
47087948;349087683;349087685;
47087948;349087685;349087688;
47087948;349087688;349087689;
47087948;349087689;3811994090;
47087948;3811994090;3811994083;
47087948;3811994083;349087691;
47087948;349087691;349087694;
47087948;349087694;3811994091;
47087948;3811994091;3811994100;
47087948;3811994100;349087695;
47087948;349087695;349087696;
47087948;349087696;3811994099;
47087948;3811994099;3811994098;
47087948;3811994098;349087699;
47087948;349087699;3811994080;
47087948;3811994080;349087700;
47087948;349087700;349087702;
47087948;349087702;3811994088;
47087948;3811994088;3811428982;
47087948;3811428982;349087711;
47087948;349087711;349087714;
47087948;349087714;349087715;
47087948;349087715;349087718;
47087948;349087718;349087719;
47087948;349087719;349087721;
47087948;349087721;349087723;
47087948;349087723;349087727;
47087948;349087727;349087728;
47087948;349087728;349087729;
47087948;349087729;349087731;
47087948;349087731;349087732;
47087948;349087732;349087743;
47087948;349087743;349087745;
47087948;349087745;349087746;
47087948;349087746;349087748;
47087948;349087748;349087750;
47087948;349087750;349087751;
47087948;349087751;349087755;
47087948;349087755;349087762;
47087948;349087762;4275591794;
47087948;4275591794;4275610496;
47087948;4275610496;349087763;
47087948;349087763;349087764;
47087948;349087764;4275582392;
47087948;4275582392;4275591795;
47087948;4275591795;4275600895;
47087948;4275600895;349087765;
47087948;349087765;1025118531;
47087948;1025118531;349087767;
47087948;349087767;349087768;
47087948;349087768;349087769;
47087948;349087769;349087770;
47087948;349087770;349087771;
47087948;349087771;349087772;
47087948;349087772;349087774;
47087948;349087774;349087775;
47087948;349087775;1025118604;
47087948;1025118604;349087779;
47087948;349087779;349087783;
47087948;349087783;349087785;
47087948;349087785;349087787;
47087948;349087787;349087789;
47087948;349087789;1925879311;
47087948;1925879311;349087794;
62406961;779377229;1929391171;
62406961;1929391171;779377232;
62406961;779377232;1929391163;
62406961;1929391163;1396697541;
62406961;1396697541;293423187;
62406961;293423187;779377236;
62406961;779377236;1929391134;
62406961;1929391134;1929391159;
62406961;1929391159;293423190;
62406961;293423190;2151189274;
62406961;2151189274;779377241;
62406961;779377241;779377245;
62406961;779377245;293423195;
62406961;293423195;779377253;
62406961;779377253;293423197;
62406961;293423197;779377261;
62406961;779377261;1115179358;
62406961;1115179358;779377266;
62406961;779377266;779377103;
62406961;779377103;779377272;
62406961;779377272;779377274;
62406961;779377274;779377276;
62406961;779377276;1115182247;
62406961;1115182247;779377277;
62406961;779377277;1929391158;
62406961;1929391158;779377229;
76931349;906103841;906096108;
76931349;906096108;906096107;
76931349;906096107;906096105;
76931349;906096105;906096101;
76931349;906096101;906096099;
76931349;906096099;906096095;
76931349;906096095;906096091;
76931349;906096091;906096087;
76931349;906096087;1929391171;
76933375;1115179320;3826831835;
76933375;3826831835;600482196;
76933375;600482196;600482192;
76933375;600482192;600482191;
76933375;600482191;600482190;
76933375;600482190;600482189;
76933375;600482189;600482172;
76933375;600482172;600482180;
76933375;600482180;600482179;
76933375;600482179;600482178;
76933375;600482178;600482177;
76933375;600482177;600482168;
76933375;600482168;600482167;
76933375;600482167;600482166;
76933375;600482166;600482165;
76933375;600482165;600482158;
76933375;600482158;600482159;
76933375;600482159;600482160;
76933375;600482160;600482145;
76933375;600482145;600482146;
76933375;600482146;600482147;
76933375;600482147;600482148;
76933375;600482148;600482149;
76933375;600482149;1124777937;
76933375;1124777937;600482138;
77543613;911930442;911930216;
77543613;911930216;3194313240;
77543613;3194313240;911931530;
77543613;911931530;3194313239;
77543613;3194313239;3194313238;
77543613;3194313238;3194313237;
77543613;3194313237;911928519;
77543613;911928519;3194313236;
77543613;3194313236;911928246;
77543613;911928246;911931383;
77543613;911931383;911928639;
77543613;911928639;911929306;
77543613;911929306;911927700;
77543613;911927700;3194313235;
77543613;3194313235;911928064;
77543613;911928064;911929460;
77543613;911929460;911931205;
77543613;911931205;3320354708;
77543613;3320354708;911931260;
77543613;911931260;3194313232;
77543613;3194313232;3194313234;
77543613;3194313234;3194313233;
77543613;3194313233;911929199;
77543613;911929199;3320354709;
